,date,benchmark,strategy
423,2021-09-29,1.1728997534630885,2.0551044498698823
424,2021-09-30,1.1807745043226623,2.1142189970053438
425,2021-10-08,1.1961961826764038,2.160394932121431
426,2021-10-11,1.1977129136933635,2.162524576409135
427,2021-10-12,1.1850095509507081,2.1321867156893415
428,2021-10-13,1.1986633289580135,2.150151204933351
429,2021-10-14,1.1922342234561139,2.169162753300017
430,2021-10-15,1.1967220980790192,2.1529464482323357
431,2021-10-18,1.1828108715090007,2.169618137162366
432,2021-10-19,1.194444868983801,2.1720453979643897
433,2021-10-20,1.1914025212424708,2.1596603277567405
434,2021-10-21,1.1957290314187976,2.1448080040780333
435,2021-10-22,1.2034231062276868,2.132446322036976
436,2021-10-25,1.2082268381300183,2.1430113958729664
437,2021-10-26,1.204241539118263,2.128065592641273
438,2021-10-27,1.1884859951180762,2.0907907060232085
439,2021-10-28,1.1802298696964346,2.0514780370846695
440,2021-10-29,1.1910592959842194,2.0828727691288416
441,2021-11-01,1.1866711782365116,2.1104520939742275
442,2021-11-02,1.174335565304561,2.067312238990177
443,2021-11-03,1.1697899928215354,2.0937321713917205
444,2021-11-04,1.1813468623560108,2.106031534699258
445,2021-11-05,1.174942162930466,2.086219149912557
446,2021-11-08,1.1763577153590423,2.107235856214503
447,2021-11-09,1.1760095141046412,2.129433533798472
448,2021-11-10,1.169809541377839,2.1397438424333926
449,2021-11-11,1.1886044712168857,2.1697541732819046
450,2021-11-12,1.1861106678130438,2.1657194701672124
451,2021-11-15,1.1846555443674651,2.1782440009068917
452,2021-11-16,1.1848843217142664,2.1557760559365633
453,2021-11-17,1.185474806590733,2.199184276489152
454,2021-11-18,1.173795195817891,2.201849227694958
455,2021-11-19,1.1865189364495414,2.2424676755497006
456,2021-11-22,1.1919398103505718,2.2580268571026156
457,2021-11-23,1.1921695355061634,2.2794857004796616
458,2021-11-24,1.1929731588843886,2.291629922503311
459,2021-11-25,1.1880678929653772,2.289828168780064
460,2021-11-26,1.1792564700686152,2.2882336579494056
461,2021-11-29,1.1771446336073352,2.283664877273482
462,2021-11-30,1.1724381705821263,2.3064944747264984
463,2021-12-01,1.1753074247430957,2.342519617077854
464,2021-12-02,1.1782947995745783,2.3330620191023286
465,2021-12-03,1.1891782509634203,2.350539193679428
466,2021-12-06,1.1871409359682916,2.325079486384721
467,2021-12-07,1.1942940489100164,2.3111323083352806
468,2021-12-08,1.2122076350500188,2.3307010500693552
469,2021-12-09,1.2322885044655443,2.3374921102623647
470,2021-12-10,1.226568833843316,2.3516545683618655
471,2021-12-13,1.2335285937917835,2.3497766905440707
472,2021-12-14,1.2252532752421346,2.3625223141990674
