date,account,cash,value,commission,daily_return,cumulative_return,benchmark_return
2022-10-20,245976514.6871375,10183336.226038855,235793178.46109867,93864.66502796173,0.0022867137556572548,2.4597651468713697,0.9110919219323089
2022-10-21,245390060.06454256,9858914.36133411,235531145.70320845,102655.59171879888,-0.0023841894960617838,2.45390060064542,0.908171960001049
2022-10-24,242618451.5113846,10043076.63943924,232575374.87194538,86764.80769979239,-0.011294705875327549,2.4261845151138406,0.8815982449424644
2022-10-25,243004673.9921203,10128903.460966617,232875770.53115368,91824.54833037853,0.0015918924481206354,2.4300467399211976,0.8801620184346457
2022-10-26,247271632.2001066,9983724.68150518,237287907.51860142,81969.30661441803,0.017559161055991312,2.4727163220010606,0.8873073711918985
2022-10-27,244858627.96924853,9948373.739893686,234910254.22935486,84033.56006269694,-0.00975851620903001,2.44858627969248,0.8810575200274977
2022-10-28,234719502.2256276,9792043.780722305,224927458.44490528,79215.15678700685,-0.04140808035930954,2.347195022256271,0.8592648486983226
2022-10-31,236936682.0585814,9713380.267461844,227223301.79111958,99571.93728029967,0.00944608271545544,2.3693668205858094,0.8513484534900173
2022-11-01,245223429.63692343,9858619.154206866,235364810.48271656,74143.91493078708,0.034974523599909046,2.4522342963692294,0.8817923087923144
2022-11-02,252002411.05826738,10130462.1431792,241871948.91508818,76201.27071891307,0.02764410167242537,2.520024110582669,0.8923791552677867
2022-11-03,254170817.70912156,10130851.25007377,244039966.4590478,106309.63885678054,0.008604705969867954,2.541708177091211,0.8851221387874059
2022-11-04,260570592.67086568,10581909.326286932,249988683.34457874,94306.62137431742,0.025179031249245032,2.605705926708652,0.9140636579187486
2022-11-07,262540839.8342758,10513560.78293618,252027279.05133963,128227.16600185157,0.007561279817553279,2.625408398342753,0.9160345078224453
2022-11-08,262621198.3038058,10713749.398206681,251907448.90559912,109070.28545532346,0.000306079882964827,2.626211983038053,0.9097327048887165
2022-11-09,262554999.90622637,10779125.345524525,251775874.56070185,104145.0251010728,-0.00025206798996801894,2.6255499990622586,0.901227068802982
2022-11-10,261324326.84201702,10618739.935607772,250705586.90640926,115619.5741666639,-0.004687296241354666,2.6132432684201654,0.8942919518830668
2022-11-11,263323903.90011993,10464585.072681578,252859318.82743835,118029.24514795185,0.007651706529839153,2.6332390390011944,0.9192231735458054
2022-11-14,262602071.7953011,10853937.964098116,251748133.83120298,120745.8285499394,-0.002741232733252441,2.626020717953006,0.920576703736655
2022-11-15,267156460.11528036,10562715.439226834,256593744.67605352,96655.08245423317,0.017343306885748477,2.6715646011527987,0.9380359340377229
2022-11-16,266989096.86802262,10874525.48259131,256114571.38543132,102217.30083847285,-0.0006264615393748452,2.669890968680221,0.9303727222525735
2022-11-17,268615906.1036777,10798679.466588452,257817226.63708925,87128.83702633977,0.006093167304353386,2.6861590610367716,0.926557021776264
2022-11-18,266735888.23104167,11076497.04691435,255659391.18412733,103867.12893690109,-0.006998907473150129,2.6673588823104115,0.9224089958427938
2022-11-21,266707596.59636295,10931262.128880374,255776334.46748257,99163.43449345828,-0.00010606609731578232,2.6670759659636243,0.9145373845998385
2022-11-22,264444967.31508493,11000854.642267225,253444112.6728177,107479.43764484645,-0.008483557686968624,2.6444496731508442,0.9146455532780515
2022-11-23,264066812.02170235,10826031.934481673,253240780.08722067,94193.52265727759,-0.0014299961811412576,2.6406681202170184,0.9156054466306064
2022-11-24,264993727.35034263,10733167.196524516,254260560.15381813,112477.52067389012,0.003510154576199076,2.6499372735034212,0.9115483511029725
2022-11-25,263781305.18320322,10632659.593994627,253148645.5892086,119888.46636327506,-0.00457528628795234,2.637813051832027,0.9161507921134266
2022-11-28,262708007.79435366,10898508.816299139,251809498.97805452,124988.89670167209,-0.0040688910387494115,2.6270800779435315,0.905830398384177
2022-11-29,265993226.0233081,10434466.62184364,255558759.40146446,131595.588904258,0.012505207802900653,2.659932260233076,0.9337775476182113
2022-11-30,265373599.33980924,10662108.034243418,254711491.30556583,130893.1506646824,-0.0023294829449700405,2.6537359933980875,0.9348971467519616
2022-12-01,267676011.04960287,10694640.55800284,256981370.49160004,98531.31176613808,0.008676114411989344,2.6767601104960237,0.9450230027269659
2022-12-02,268870929.648628,10863785.622014785,258007144.0266132,103684.62289207696,0.004464048139165122,2.688709296486275,0.939243087008493
2022-12-05,271571440.95444465,11020442.930553185,260550998.02389145,100900.55967998266,0.010043894701988743,2.715714409544441,0.9576662388494753
2022-12-06,271170658.0835842,10968234.964682948,260202423.11890125,123211.06212885262,-0.0014757916718042274,2.7117065808358367,0.962839793894241
2022-12-07,271493935.6089202,11129054.41317238,260364881.19574785,95213.63052675605,0.0011921552561058313,2.714939356089197,0.9604723452497793
2022-12-08,271180782.12061846,11129600.220236417,260051181.90038204,107465.04290058017,-0.0011534456104862478,2.7118078212061794,0.9606515995872782
2022-12-09,270931034.985731,11275010.952053448,259656024.03367755,101675.33066195011,-0.0009209617766217093,2.709310349857305,0.9701301613964367
2022-12-12,269712093.79335374,11176516.103896808,258535577.68945694,111819.27105262637,-0.004499082921384234,2.697120937933532,0.9592597423784638
2022-12-13,269224430.01878405,10930406.41328235,258294023.6055017,125720.27304963232,-0.0018080901294078577,2.692244300187835,0.957376387073738
2022-12-14,268823399.52005607,10938908.750633987,257884490.76942208,105485.80140751481,-0.0014895769254669178,2.6882339952005556,0.9596097207743473
2022-12-15,268849162.5240146,10899711.775678286,257949450.74833632,99077.95594803095,9.583616606478884e-05,2.6884916252401405,0.9589067428420608
2022-12-16,266652639.5458034,11274942.320769167,255377697.22503424,103669.53501776696,-0.008170094180654175,2.6665263954580287,0.9594498965170531
2022-12-19,262297782.2178619,10957232.826318016,251340549.39154387,124175.41301593065,-0.01633157404839214,2.6229778221786137,0.9446473742556903
2022-12-20,260917941.3688116,10687125.600533977,250230815.76827765,133973.32772842766,-0.005260589080788303,2.609179413688111,0.929069129737372
2022-12-21,259311331.4305656,10600006.935428867,248711324.49513674,99655.01489043116,-0.00615752956587623,2.593113314305651,0.9294381827851637
2022-12-22,257499763.54695052,10763253.484089091,246736510.06286144,101969.9348850441,-0.006986072971131074,2.5749976354695003,0.9307702095640794
2022-12-23,256341906.36351794,11038234.733850637,245303671.6296673,93968.96346809507,-0.004496536880203683,2.5634190636351746,0.928875362077769
2022-12-26,263786979.2552178,11062181.599265825,252724797.65595198,88932.18253893971,0.029043526270503772,2.637869792552173,0.9325804651158398
2022-12-27,267112603.74283496,11335024.328860682,255777579.4139743,102926.67598476172,0.01260723519032969,2.6711260374283445,0.9433452034536748
2022-12-28,264883627.81785902,11127406.741871221,253756221.07598782,107604.01526219725,-0.008344705168318867,2.6488362781785852,0.9393199187585712
2022-12-29,264024380.37522668,11088742.011221584,252935638.3640051,88124.41973045468,-0.0032438676928088217,2.640243803752262,0.9357861913974285
2022-12-30,265164272.5647039,11160739.27369783,254003533.2910061,93129.78534855843,0.00431737473583782,2.6516427256470343,0.9394095459273205
2023-01-03,269583643.27419406,11031811.138719387,258551832.13547468,76418.50673023702,0.01666653907310134,2.6958364327419355,0.9433561624928145
2023-01-04,271070687.3605122,10956224.936293539,260114462.42421865,200533.70894895555,0.005516076822233762,2.7107068736051168,0.9445811461164558
2023-01-05,272444787.91166246,10832317.796859136,261612470.1148033,118581.55060010792,0.005069159504224707,2.7244478791166196,0.9629320275371644
2023-01-06,271888396.51213986,11048974.096215792,260839422.41592407,119197.26664623976,-0.0020422170810733276,2.7188839651213934,0.9659191061784
2023-01-09,272446353.20101213,10835328.785364175,261611024.41564795,126263.78000638844,0.002052153368918619,2.724463532010116,0.9737395357466696
2023-01-10,272098371.7288901,10808205.828147108,261290165.900743,109566.29408537864,-0.0012772476784274067,2.720983717288896,0.9747959871197542
2023-01-11,269533207.01324314,11090164.871388376,258443042.14185476,109670.5839268458,-0.009427343130898325,2.6953320701324266,0.9729901151836498
2023-01-12,270486481.58140117,10874737.082397286,259611744.4990039,111688.60916520834,0.003536761123875909,2.7048648158140067,0.97489195275979
2023-01-13,271319002.5122794,11152215.242365235,260166787.26991415,93822.78180929899,0.0030778652079426205,2.7131900251227887,0.9886030139608699
2023-01-16,273125450.8633223,11131029.454144526,261994421.40917778,90598.46808363915,0.006658023707577065,2.731254508633218,1.0040317416424906
2023-01-17,273262983.99020857,11052143.138293682,262210840.85191488,122689.87222162008,0.0005035529514056947,2.7326298399020805,1.0038565154923513
2023-01-18,274431274.7786499,11003931.297896046,263427343.48075387,111192.56867812276,0.004275334958953714,2.744312747786494,1.0021755766024416
2023-01-19,276258817.9699357,10874440.823572455,265384377.14636326,106883.65602916718,0.00665938382117659,2.762588179699352,1.0084097889217996
2023-01-20,277479004.5960973,10911230.382091826,266567774.21400547,122361.11044746757,0.004416824176429968,2.774790045960968,1.0146017052738827
2023-01-30,280646734.76569146,11314026.514799295,269332708.25089216,124297.91896353483,0.011416107586969204,2.8064673476569095,1.0194104131723645
2023-01-31,281766131.9479814,10752486.822580405,271013645.125401,120184.74254187703,0.00398863426372853,2.817661319479809,1.0086160558098272
2023-02-01,286528180.4182516,11152960.80528362,275375219.61296797,123360.98563712001,0.01690071279095151,2.8652818041825108,1.0180972240931594
2023-02-02,287085892.642,11566196.178427061,275519696.463573,148776.7162760091,0.0019464480699047382,2.870858926419995,1.0145101232495028
2023-02-03,287171717.91594595,11312890.755158367,275858827.1607876,126903.65473925948,0.0002989532963675323,2.8717171791594547,1.004921615620649
2023-02-06,287737487.86571246,11491353.891529838,276246133.9741826,98604.65436329485,0.001970145089051245,2.8773748786571196,0.9916361798045424
2023-02-07,291197525.8784947,11705489.390986843,279492036.4875078,102669.78761804104,0.012024981654100708,2.911975258784942,0.9934209037570094
2023-02-08,290039255.1206056,11639683.183688307,278399571.9369173,112196.45025649072,-0.003977611947061588,2.900392551206051,0.9890310088678195
2023-02-09,293362970.2853234,11804426.694730068,281558543.59059334,116308.08687528253,0.011459535583677072,2.9336297028532288,1.00230708507212
2023-02-10,294290669.82262737,11524721.659559088,282765948.1630683,121369.16738457204,0.003162292556561308,2.9429066982262686,0.9963510546327669
2023-02-13,296562789.9204272,11713975.372840747,284848814.54758644,116502.4443430245,0.0077206664389641855,2.965627899204267,1.0053929135417135
2023-02-14,297210104.0610574,11936100.681927014,285274003.37913036,87439.82633312822,0.002182722049532515,2.972101040610569,1.0058092385529303
2023-02-15,297427076.3079494,11778914.36958018,285648161.9383693,104046.67677194238,0.000730029847328062,2.9742707630794896,1.000568092893794
2023-02-16,291495308.8888006,11917100.959439743,279578207.92936087,92382.30939043046,-0.019943602622806256,2.9149530888880015,0.993239931516078
2023-02-17,291583350.6545714,11284779.292147547,280298571.3624239,148600.87172028422,0.00030203493190472663,2.9158335065457095,0.978928966588676
2023-02-20,294493617.3274239,11599065.412684288,282894551.9147396,104234.82950650096,0.009980908259402455,2.944936173274234,1.0029460266730001
2023-02-21,296173252.7740046,11732357.384972217,284440895.38903236,122110.55869214774,0.005703469779154036,2.961732527740041,1.0055820013954135
2023-02-22,295837673.4095491,11822037.87334336,284015635.53620577,145522.04850997805,-0.0011330508792146698,2.9583767340954865,0.9965066137505039
2023-02-23,295080017.0595226,11670342.355197418,283409674.7043252,108423.64094059587,-0.0025610543150047516,2.9508001705952216,0.9957048859898597
2023-02-24,294859892.8490787,11726277.561584054,283133615.28749466,96180.09105004072,-0.0007459814210309945,2.9485989284907825,0.9853682610350731
2023-02-27,292702828.63792515,11662963.77524472,281039864.86268044,110902.05148414493,-0.007315556518422972,2.927028286379247,0.9811945850262107
2023-02-28,295197689.90126914,11477604.407787994,283720085.49348116,117575.27067937971,0.008523529734761004,2.951976899012687,0.9874096042175616
2023-03-01,296699989.76660883,11688213.996934053,285011775.7696748,116948.59533456326,0.005089131509945499,2.9669998976660836,1.0013571437118653
2023-03-02,297333666.3448211,11835910.835992903,285497755.50882816,93277.60738092422,0.002135748567806628,2.9733366634482064,0.9991239877254043
2023-03-03,298234757.060354,11977719.538824817,286257037.5215292,99039.15919724226,0.0030305707611593125,2.9823475706035354,1.0022330375103643
2023-03-06,297306447.13255143,11878574.482881771,285427872.64966965,109201.65657334686,-0.0031126818917847077,2.9730644713255097,0.9970063459352826
2023-03-07,293726686.2455577,12016126.946196044,281710559.2993617,107291.41770869374,-0.0120406433211242,2.9372668624555724,0.9824095574195025
2023-03-08,295976240.7667062,11518187.900402283,284458052.8663039,137411.8693539822,0.007658665781793639,2.9597624076670574,0.9788320531398497
2023-03-09,296173238.96662664,11848075.637061138,284325163.3295655,105541.16512080074,0.0006655878843859764,2.9617323896662615,0.9753727287687594
2023-03-10,292322398.03733736,11648719.960664809,280673678.07667255,131751.83056155682,-0.013001988102386286,2.923223980373369,0.9625819306651826
2023-03-13,292926210.4377167,11493017.981018335,281433192.4566984,120311.49979568958,0.002065570084377244,2.929262104377162,0.9726637727694792
2023-03-14,289727071.43256116,11677598.15266776,278049473.2798934,92745.56701898575,-0.010921313597629712,2.8972707143256065,0.9668427458447194
2023-03-15,294822913.8537958,11624704.923196124,283198208.9305997,98428.70848075986,0.01758842346363476,2.9482291385379527,0.9673781393352396
2023-03-16,290837631.4491174,11804267.095901754,279033364.3532157,109641.51847888113,-0.013517546355486854,2.9083763144911687,0.9557917100141112
2023-03-17,292364141.09667337,11722126.258919645,280642014.8377537,123665.58154035092,0.005248666205779573,2.923641410966728,0.960564164226357
2023-03-20,291895137.5363053,11788002.736443374,280107134.7998619,112591.83659935475,-0.001604176075112318,2.9189513753630476,0.9557738793612403
2023-03-21,294137565.6008554,11576905.565173693,282560660.0356817,109243.95885355592,0.00768230702120265,2.9413756560085482,0.9662804582797692
2023-03-22,295488341.96227574,11499650.515768748,283988691.446507,110453.86390428424,0.004592328622360808,2.9548834196227514,0.970420960980965
2023-03-23,295231353.26085067,11835329.54298236,283396023.7178683,99959.84512368203,-0.0008697084281513723,2.9523135326085006,0.9800408647760033
2023-03-24,295399932.21818167,11709014.910685593,283690917.3074961,86165.42012710095,0.0005710062819177519,2.953999322181811,0.9771185333227671
2023-03-27,293837926.3472881,11760701.243039573,282077225.1042485,79941.11987652778,-0.00528776651763041,2.938379263472875,0.9735836212006362
2023-03-28,292109702.7628122,11934135.480624283,280175567.28218794,103234.86730135679,-0.005881553841464604,2.9210970276281163,0.9704384362055394
2023-03-29,290389463.1066323,11485383.966696316,278904079.139936,93612.3779711938,-0.005889019227740988,2.903894631066317,0.9720469861990765
2023-03-30,290289241.44515705,290289241.44515705,0.0,307021.9673904359,-0.0003451284368346519,2.9028924144515647,0.9799040248818782
2023-03-31,292997772.14727247,11255194.294284195,281742577.85298824,27900.614653621913,0.00933045499251528,2.929977721472719,0.9829127846491958
2023-04-03,294234509.74624157,11851531.994974643,282382977.75126696,109836.78701954603,0.004220979531364799,2.94234509746241,0.9925314444451966
2023-04-04,292577241.4579409,11500119.012929749,281077122.44501114,109781.48137148858,-0.005632474211573535,2.925772414579403,0.9955734959962798
2023-04-06,291387402.11884433,11580066.957468323,279807335.161376,121039.01230808617,-0.004066752879230973,2.9138740211884375,0.9940048724480415
2023-04-07,293155566.00286204,11904355.435006175,281251210.56785583,120724.61362104178,0.00606808623557642,2.931555660028615,1.0004686914468923
2023-04-10,291589781.98931247,11973341.019273076,279616440.97003937,106320.92253375292,-0.005341136908634692,2.915897819893119,0.9959876884377179
2023-04-11,292131165.3874553,11740177.190009432,280390988.19744587,113770.10455982924,0.0018566610751904467,2.921311653874547,0.9948560047418891
2023-04-12,292982689.90803224,11769736.899738109,281212953.0082941,102923.49578062058,0.002914870515261736,2.9298268990803167,0.9941619717550628
2023-04-13,293226666.55791485,11867293.721468093,281359372.83644676,106334.8798729229,0.0008327340088221113,2.9322666655791427,0.9872930829743821
2023-04-14,294794671.72490823,11667791.464929443,283126880.2599788,116396.72626474024,0.00534741667734262,2.9479467172490765,0.9928786978908073
2023-04-17,297569865.8730288,11914559.247948697,285655306.6250801,95303.1513479495,0.00941399019148581,2.9756986587302823,1.0068025421653493
2023-04-18,296681397.71236044,11773138.335083563,284908259.3772769,106258.70616769315,-0.0029857464164314562,2.9668139771235986,1.0098715470289115
2023-04-19,296019482.3866752,11859999.423780717,284159482.96289444,83432.16430737854,-0.002231064471143518,2.9601948238667464,1.0007790988257732
2023-04-20,294629511.143571,11835671.02957358,282793840.11399746,83362.62937464952,-0.004695539739132837,2.9462951114357048,0.9979790347065085
2023-04-21,289845936.0599983,12118045.136331337,277727890.92366695,101758.49256030441,-0.016235899333389425,2.8984593605999773,0.9784582610481052
2023-04-24,289478380.4233049,11836104.877385976,277642275.54591894,119797.25271596432,-0.0012681069180741078,2.894783804233044,0.9663446723253237
2023-04-25,282719509.4980379,11803630.169059815,270915879.32897806,115171.3225319779,-0.02334844804431868,2.8271950949803735,0.961497459694729
2023-04-26,290073746.66423047,11448066.046003954,278625680.6182265,120496.99321740032,0.026012485587746825,2.900737466642299,0.9606643950059497
2023-04-27,291087128.7263455,12073949.841350516,279013178.884995,95371.00552149535,0.003493532502574448,2.9108712872634492,0.9677460668600923
2023-04-28,296987045.336616,11775449.460315656,285211595.87630033,96692.73040912747,0.020268558888487,2.9698704533661546,0.9776135264635931
2023-05-04,298480443.8146215,11871398.534760993,286609045.2798605,103980.79010431767,0.005028497038693569,2.98480443814621,0.9778953218646116
2023-05-05,295352016.7586365,12089032.10544966,283262984.6531868,91885.94911719322,-0.01048117932285042,2.9535201675863596,0.9746513278031075
2023-05-08,294471570.7252649,11664777.801266102,282806792.92399883,90133.73673064113,-0.0029810056590575673,2.944715707252644,0.9857605353982312
2023-05-09,288844966.3005112,11630814.02890669,277214152.2716045,64296.44941381693,-0.019107462261622632,2.888449663005107,0.9773198834526937
2023-05-10,292824134.7359563,11608986.7735053,281215147.962451,81532.45051840067,0.013776139104689333,2.9282413473595583,0.9697965919402385
2023-05-11,295953594.92581815,11891572.53659695,284062022.3892212,98403.82251065136,0.010687166181447827,2.9595359492581768,0.9682908792004681
2023-05-12,292855839.8430789,11981041.98143122,280874797.86164767,90437.61305894017,-0.010467029750105605,2.9285583984307846,0.9554548824651955
2023-05-15,295378975.0238819,11868465.23746682,283510509.7864151,72498.79433318258,0.00861562187783238,2.9537897502388146,0.970286194418569
2023-05-16,292619233.55330604,11911451.091531688,280707782.46177435,102457.08296363473,-0.009343053175510319,2.926192335533056,0.9652679615393427
2023-05-17,296088048.24038607,11610663.267634954,284477384.97275114,83934.35891184807,0.011854363245224375,2.9608804824038564,0.960890684354676
2023-05-18,296056007.6838991,12087867.461504638,283968140.22239447,97501.32087127924,-0.00010821293421792166,2.960560076838987,0.9598970845520097
2023-05-19,296197174.50357044,11844079.078060007,284353095.4255104,86441.17215523482,0.00047682470886400985,2.9619717450357,0.95709950843082
2023-05-22,298190646.5069877,12002433.788846627,286188212.7181411,92793.6969348979,0.006730219512587565,2.9819064650698723,0.9631138883488369
2023-05-23,298069231.74687797,11907729.249944028,286161502.49693394,101556.0326308024,-0.0004071715915034968,2.980692317468775,0.9494922766023582
2023-05-24,297235842.7147465,12306482.786812095,284929359.9279344,94738.6275410521,-0.002795957929798032,2.9723584271474603,0.9363667835196445
2023-05-25,296343538.24293697,11819484.861255553,284524053.38168144,95702.33988843799,-0.0030020083165603895,2.963435382429365,0.9342815449425472
2023-05-26,296704874.7432785,12015623.634655958,284689251.10862255,96174.52093883754,0.0012193162789508882,2.9670487474327802,0.9343911353339459
2023-05-29,292214234.02639544,11811090.416370999,280403143.61002445,101063.28063862205,-0.015135041919242309,2.92214234026395,0.9302639611938661
2023-05-30,292810451.3412323,11510969.486012701,281299481.8552196,96853.3070352024,0.002040343164060321,2.9281045134123187,0.9311887856211734
2023-05-31,293413981.2377613,11887089.157251675,281526892.08050966,81744.99761907458,0.0020611624133104467,2.934139812377609,0.921674977172619
2023-06-01,292722975.96200204,11688618.967301637,281034356.99470043,84574.76222239256,-0.002355052314972461,2.927229759620016,0.9236948169431735
2023-06-02,297632280.2728582,11734965.947310966,285897314.3255472,88500.33724522233,0.0167711615213062,2.9763228027285775,0.9370316713861634
2023-06-05,300736971.4930325,11875771.656623432,288861199.8364091,101630.34915515245,0.010431298706336634,3.0073697149303205,0.9327649916397354
2023-06-06,296227413.824142,11915987.676442647,284311426.14769936,98962.25127169251,-0.01499502254911489,2.962274138241415,0.9240090155572163
2023-06-07,299100262.7237704,11886893.988790773,287213368.7349796,104319.00441483974,0.009698119639034886,2.991002627237699,0.9194422950905532
2023-06-08,298223253.9867476,11957805.250044225,286265448.7367034,81424.27922001958,-0.002932156357992599,2.9822325398674714,0.9269264894904012
2023-06-09,298970768.7265809,12062465.250306921,286908303.476274,76012.99449409485,0.002506560872904018,2.9897076872658044,0.9309338842945847
2023-06-12,300766118.83048344,12236449.752896292,288529669.0775871,86894.61005963564,0.006005102477240509,3.007661188304829,0.9328094201767891
2023-06-13,302502171.2321639,12319148.527610332,290183022.7045536,96221.79916433572,0.005772100954825055,3.025021712321634,0.9377774784281696
2023-06-14,303728538.2518722,12111628.45794688,291616909.7939253,95785.72152133346,0.0040540767516246135,3.0372853825187165,0.9375632736415219
2023-06-15,303539959.52675384,12012718.33393621,291527241.1928176,83981.61861378909,-0.0006208791778464784,3.035399595267533,0.9524794737196925
2023-06-16,306305146.09841555,12362828.089515856,293942318.0088997,98426.22849536539,0.009109794229309687,3.06305146098415,0.9616636816613588
2023-06-19,304589590.21056384,12228051.485223457,292361538.72534037,93070.07452008844,-0.005600806612960141,3.045895902105633,0.9537917742281565
2023-06-20,301277535.764466,12151938.591061283,289125597.1734047,93032.40182066799,-0.010873826790364749,3.0127753576446548,0.9521733314803689
2023-06-21,298297906.79397357,12021783.806834351,286276122.9871392,81787.00771378279,-0.009889980555410016,2.9829790679397306,0.9375651100210537
2023-06-26,294869901.9143531,11726770.661933139,283143131.25241995,100982.73363392115,-0.011491883789811919,2.948699019143526,0.924381089745528
2023-06-27,301106159.54415053,12049106.831197415,289057052.7129531,124554.15009497524,0.021149183383283532,3.0110615954415008,0.9330522961793488
2023-06-28,299398787.68306416,12348473.944026675,287050313.7390375,121678.85658552409,-0.005670331897797087,2.993987876830637,0.9319277210494487
2023-06-29,300443770.0253496,11756611.981333265,288687158.04401636,101551.85312574387,0.0034902691168932076,3.004437700253492,0.9273284788936623
2023-06-30,304273041.29448587,11726012.804443203,292547028.4900427,119160.10804800988,0.012745384165606666,3.0427304129448545,0.9323288218819683
2023-07-03,307831669.9965041,12087072.352067744,295744597.64443636,105680.71060429931,0.011695511001824421,3.0783166999650367,0.9445652110811658
2023-07-04,309695963.72742057,12822646.089941276,296873317.6374793,122705.65129331827,0.006056211600767414,3.096959637274201,0.9460528562158677
2023-07-05,309560907.9574427,12344941.77001328,297215966.1874294,90554.61119204402,-0.000436091476144429,3.095609079574422,0.9387232731249661
2023-07-06,309157026.55512774,12352079.370851144,296804947.1842766,100979.35624245286,-0.0013046912317833392,3.0915702655512725,0.9324023363012794
2023-07-07,308516850.7258749,12234720.191488259,296282130.53438663,97283.92920215726,-0.002070714149331132,3.0851685072587443,0.9282639069318128
2023-07-10,308164680.7713484,12246366.97958465,295918313.7917638,84919.11857121944,-0.001141493418261974,3.0816468077134793,0.9327838293394461
2023-07-11,310572249.15153736,12734701.572284611,297837547.5792527,96064.87946522475,0.007812603229425008,3.105722491515369,0.9388884288067065
2023-07-12,307467228.68755,12127884.3846454,295339344.3029046,90742.87176939845,-0.009997739567749742,3.0746722868754954,0.9325679066493658
2023-07-13,308578320.74760664,12535296.14059195,296043024.60701466,109884.86504233838,0.0036136926357954735,3.085783207476062,0.945909618612407
2023-07-14,309219897.2470276,12080480.31074923,297139416.93627834,90337.3242551303,0.002079136660885883,3.092198972470271,0.9460745965799993
2023-07-17,310197206.477929,12471876.363671685,297725330.11425734,86932.15141140104,0.003160563856344112,3.101972064779285,0.9383276221929916
2023-07-18,311671478.6164575,12226962.446969079,299444516.16948843,92085.8109548819,0.004752693150489096,3.11671478616457,0.9353587888709728
2023-07-19,313471134.416104,12529214.568317564,300941919.8477864,99914.69921335817,0.005774207532993847,3.1347113441610346,0.934370520492753
2023-07-20,312939785.3012049,12601948.458071942,300337836.843133,93512.46728127242,-0.0016950495805262422,3.1293978530120437,0.9277776217842492
2023-07-21,314448699.6529082,12559880.13157641,301888819.5213318,96519.9364050281,0.004821740227919369,3.1444869965290763,0.9273445916431003
2023-07-24,314525866.74275297,12719947.704671877,301805919.0380811,87176.20204578758,0.000245404385293746,3.1452586674275236,0.9232951970618891
2023-07-25,319012403.66016585,12725079.8948998,306287323.76526606,97978.97244651198,0.014264444968789647,3.1901240366016523,0.94995984252631
2023-07-26,322339539.0854491,12713531.704474835,309626007.3809743,121142.77454435467,0.010429486086150908,3.223395390854485,0.9479938501426646
2023-07-27,322308256.9523979,12702464.873986298,309605792.0784116,109037.90810957551,-9.70471482957258e-05,3.2230825695239727,0.9468614555902429
2023-07-28,326143314.58981925,13110762.64282166,313032551.9469976,101705.0243098712,0.011898726001263293,3.2614331458981862,0.968794047192112
2023-07-31,330526565.6575204,12911600.836241348,317614964.82127905,108700.78555044056,0.013439647147800216,3.3052656565751977,0.9741060415583366
2023-08-01,332409090.9776198,13199048.441456491,319210042.53616333,113995.26610509038,0.005695534083181686,3.3240909097761917,0.9700711602992295
2023-08-02,331237368.12687355,13122988.956348486,318114379.1705251,91082.5666371262,-0.0035249422550395204,3.312373681268729,0.9632515575756535
2023-08-03,332193916.261955,13139141.318722509,319054774.94323254,81089.9235570848,0.0028878026066041507,3.321939162619544,0.9717654869883047
2023-08-04,330529294.94619644,13378911.9885353,317150382.95766115,87892.35097677827,-0.0050109927794280695,3.305292949461958,0.9755494951081826
2023-08-07,327203620.9693729,13210127.593511257,313993493.37586164,103615.16310859918,-0.010061661788147602,3.2720362096937228,0.9681669532011131
2023-08-08,326580104.70862657,13102002.575006796,313478102.1336198,125551.22568923235,-0.0019055909555619754,3.265801047086259,0.96563843630032
2023-08-09,324729846.76171696,12845374.13983499,311884472.62188196,126861.26365780711,-0.005665556230255997,3.247298467617163,0.9626862488701838
2023-08-10,326308506.84693575,13056556.128723593,313251950.7182121,156400.41254200815,0.004861456687648369,3.263085068469351,0.9646640888637104
2023-08-11,321546646.6541853,13320470.99996472,308226175.6542206,118074.46278183341,-0.014593123050218648,3.2154664665418466,0.9424716791771518
2023-08-14,322347872.0778291,12780664.97313428,309567207.10469484,148047.1237086296,0.0024917859725201996,3.2234787207782847,0.9355933715466157
2023-08-15,321842281.1230635,12951063.337264001,308891217.7857995,138813.55356867195,-0.0015684637578236016,3.2184228112306283,0.9333197559724112
2023-08-16,320126686.9311095,12749628.360235725,307377058.57087374,125128.94369115472,-0.005330543227469953,3.201266869311088,0.9264768726954192
2023-08-17,322535014.37414974,12763193.761158904,309771820.61299086,120980.43652684212,0.0075230449111496345,3.225350143741491,0.9295746672509922
2023-08-18,319234541.8892237,13005501.03192054,306229040.85730314,119143.01474455118,-0.010232912204370503,3.1923454188922302,0.9181471143783674
2023-08-21,317556484.44442356,12848464.635463582,304708019.80895996,145026.37980098964,-0.005256503368555987,3.175564844444229,0.9049356668859673
2023-08-22,319035940.13158244,12724544.15644569,306311395.97513676,87709.10787026047,0.004658874120448964,3.1903594013158174,0.9118926426461129
2023-08-23,313052994.33764166,12542468.751036584,300510525.5866051,104849.50357892395,-0.018753203139035612,3.13052994337641,0.896947712113981
2023-08-24,313701858.68123657,12492072.354089102,301209786.3271475,126612.92082134844,0.0020726980905190207,3.137018586812359,0.9034493249883523
2023-08-25,309691648.59601295,12722005.422211071,296969643.1738019,119252.21029379845,-0.012783507570156116,3.0969164859601226,0.899985024621112
2023-08-28,310122356.7953582,11550804.187988758,298571552.6073694,158731.78382006884,0.0013907646567088428,3.101223567953575,0.9105320038893348
